"",".id","Start_time","End_time","tdiff_sec","n_time","DO_mgL_mean","DO_psat_mean","WaterTempC_mean","DO_mgL_sd","DO_psat_sd","WaterTempC_sd","DO_mgL_min","DO_psat_min","WaterTempC_min","DO_mgL_max","DO_psat_max","WaterTempC_max","DOmgL_X5.","DOmgL_X10.","DOmgL_X25.","DOmgL_X50.","DOmgL_X75.","DOmgL_X90.","DOmgL_X95.","DOpsat_X5.","DOpsat_X10.","DOpsat_X25.","DOpsat_X50.","DOpsat_X75.","DOpsat_X90.","DOpsat_X95.","Temp_X5.","Temp_X10.","Temp_X25.","Temp_X50.","Temp_X75.","Temp_X90.","Temp_X95.","Hyp_pr_sub2","Hyp_pr_sub3","Hyp_pr_sub4","Hyp_pr_sub5"
"55","nwis_01646000 _TS.csv",2013-06-01 04:00:00,2013-01-08 15:15:00,3600,139964,10.2071788826975,95.1323130427784,13.276099491965,2.08473911492456,5.74912349356208,7.73027974287561,1.1,11.247518821698,0,15.2,124.034612950685,28.8,7.5,7.8,8.4,9.8,12,13.2,13.9,86.261019844716,88.3567378671772,91.7339025044583,95.2654507252608,98.4052995129082,101.970422599468,104.524738663554,1,3,6.3,13.7,20.8,23.3,24.3,6.42948992713245e-05,0.000128589798542649,0.000228604086298043,0.000371481640234319
"56","nwis_01646305 _TS.csv",2012-06-01 04:00:00,2013-01-08 15:15:00,3600,159715,9.72678941470347,91.4065134274004,13.6618783146637,2.32684091951273,11.0838088353748,7.28579443897576,3.8,40.4121291607841,0,18.3,159.572439971021,27.8,6.8,7.2,7.9,9,11.6,13.2,13.9,75.1776371576256,79.4916947915389,85.1900662818475,90.6350050555944,96.3123025368407,103.802824217026,111.22148830554,1.7,3.4,7.1,14.3,20.4,22.7,23.7,0,0,1.87815765255336e-05,0.00129592878026182
"57","nwis_01646500 _TS.csv",2014-06-01 04:00:00,2015-03-11 04:45:00,900,95816,10.8279813833118,103.870514681388,15.1749632646207,2.63925279254968,8.80857929352258,9.6152749100926,3.9,51.3732534489418,0,17.1,177.185697523221,32.9,7.1,7.6,8.6,10.4,13.1,14.7,15.3,89.8048233910413,92.9575702545401,98.569507650998,104.094043313301,108.701688493193,112.95960793602,117.367240757432,0.5,2.4,6.5,14.9,24.8,28.1,29.2,0,0,1.04353633593522e-05,1.04353633593522e-05
"58","nwis_01648010 _TS.csv",2012-06-08 05:00:00,2014-10-01 04:55:00,3600,308946,9.89473554751471,93.8658920454129,14.4933885449418,2.38001516115309,8.68366660129781,8.13174268034424,3.3,38.9484920045353,0,16.2,149.683490744368,29.1,6.8,7.2,7.9,9.3,12,13.3,13.9,80.5215386132773,83.8224794784921,88.7033568156899,94.0262383995031,98.3073502392626,102.392649408534,107.065165828301,1.8,3.3,6.8,15.6,22.2,24.5,25.4,0,0,4.85471457514775e-05,0.000563146890717138
"59","nwis_01649190 _TS.csv",2008-06-17 05:00:00,2016-12-31 23:55:00,3600,628870,10.6143181044872,98.2676197710626,13.0044407363634,2.17473444067401,4.73056463152589,7.67059463915875,6.4,57.4072534809493,0,16.7,120.149118166489,28,7.8,8.1,8.7,10.2,12.5,13.9,14.4,90.9280011317424,92.7213289192091,95.2802259951745,98.2122172036589,100.985475038739,104.063000528445,106.264094946564,0.3,2.3,6.1,13.4,20.2,22.9,23.9,0,0,0,0
"60","nwis_01649500 _TS.csv",2008-06-01 04:00:00,2016-12-14 16:05:00,3600,631487,10.1531888750782,97.2198176014712,14.8474003230199,2.34156358950126,13.8792484704288,8.46902120738773,2,21.6644086458441,0,16.3,174.688354825968,33.6,6.5,7.1,8.3,10,12.1,13.4,14,76.899860159616,81.8814995314342,90.022568977852,95.7754810421289,101.979602705348,115.045638188175,124.286783181439,1.3,3.1,7.2,15.2,22.7,25.6,26.9,0,8.70866353682577e-05,0.00038793137573133,0.00231650450079565
"61","nwis_01650800 _TS.csv",2013-06-01 04:00:00,2016-12-05 17:55:00,3600,363356,10.1025887500688,95.0495850967424,13.8980687695682,2.28828614556856,9.84034063540894,7.46542194804406,4.6,48.4895824744437,0,17.6,154.762793674416,28,7.3,7.6,8.1,9.5,12,13.5,14.2,82.7809428279559,85.3676180375178,89.5009866730554,94.1714390970496,98.3997833158694,104.169203140904,112.06445174077,1.7,3.4,7.3,14.2,20.9,23.3,24.3,0,0,0,2.20155209422643e-05
"62","nwis_01653892 _TS.csv",2012-06-02 04:00:00,2013-01-08 15:15:00,3600,99849,9.89649612962017,91.4249088820275,12.7669647506509,2.46652900072014,15.1142527144696,7.50716018947611,3,34.6374932828095,0,16.7,162.847873388309,29.5,6,6.8,7.9,9.8,11.9,13.2,13.7,66.848133850721,73.142289660168,83.1237635385958,91.4471941760092,98.3449218853101,109.20863654977,117.957041728979,1.9,3.2,6,12.8,19.3,23.1,24.4,0,0,0.00237329888545078,0.0133886101681337
"63","nwis_01654000 _TS.csv",2015-06-01 04:00:00,2015-03-11 04:45:00,900,65487,9.36101076418047,90.1237434495462,14.9478537725045,2.26186180556785,11.9822004897997,8.16216025129038,4.7,55.9249735337722,0,15.7,173.531206680165,31.3,6.2,6.6,7.5,9,11.1,12.7,13.3,71.826284123685,75.8878190364665,82.7787568902382,89.6434788237897,95.2772783516338,104.884359611995,112.670681521646,0.5,3.2,8.3,14.9,22.6,25.2,26.3,0,0,0,0.00103824719444232
"64","nwis_01654500 _TS.csv",2013-06-01 04:00:00,2013-02-28 04:45:00,3600,126584,9.57413428120063,90.0715160284588,13.8985400191188,2.24048914892534,9.17763456437488,7.81559001851637,4.5,51.019797699906,0,15.9,158.031656623472,28.9,6.6,7,7.8,9,11.5,12.9,13.6,75.0571774025724,78.3856134397021,84.3084188704049,90.3561799728016,95.2505548918076,100.710128620323,105.259835977684,1,2.9,6.7,14.6,21.3,23.5,24.5,0,0,0,0.000102685624012638
"65","nwis_01656903 _TS.csv",2012-06-01 04:00:00,2013-01-08 15:15:00,3600,162304,9.12479793001479,87.2188850275026,14.4126913717155,2.45155465290746,15.1977213676596,7.03171873879655,3.3,36.9383804827224,0,19.6,190.359742227355,28.2,5.6,6.2,7.3,8.6,11.2,12.5,13.3,63.6155757591995,69.8568639970363,79.6635255895508,87.6103348507639,93.2786483070968,100.837532164861,109.755855628045,3.3,4.9,8.1,14.9,21,23.3,24.2,0,0,0.00203302119270577,0.0193321833415476
"66","nwis_01658000 _TS.csv",2008-06-01 04:00:00,2008-04-08 09:32:00,3600,98258,10.5139772472882,92.370707203096,11.1194763300362,2.53576611793383,9.39513144678179,7.26518966027588,3.9,34.9466907413842,0,16.4,115.005359312518,27.7,6.7,7.3,8.5,10.4,12.5,13.9,14.6,76.4502498586742,81.8128799461822,87.9040656659188,93.2154126577284,97.6196512112228,103.352563991246,106.787571445553,0.4,1.4,4.8,10.4,17.1,21.7,23.4,0,0,3.05268941937847e-05,0.00473166860003663
"67","nwis_01668000 _TS.csv",2016-09-16 17:15:00,2016-12-31 23:45:00,2700,10184,10.6834347996858,98.0134942322315,12.3950805184603,1.76770974605934,4.09160172833216,7.08778587333652,7.1,84.5509336523672,0.7,14.4,112.031019964429,27,8,8.4,9.2,10.5,12.2,13.2,13.5,91.4459875126192,93.064242121065,95.3202232281471,97.8818743031344,100.730028232447,103.04233542684,104.48784759814,3,3.8,6.2,11.8,18.7,22.4,24.8,0,0,0,0
"68","nwis_01668186 _TS.csv",2014-06-06 04:00:00,2015-03-11 04:45:00,900,68944,9.28999303863557,86.8869250006577,14.1674339239036,2.43764473722056,11.0024539149047,8.09205892761213,2.5,26.2957785610398,0,14.4,119.542704225255,28.7,5.8,6.4,7.4,9,11.2,13.1,13.5,67.5143167061455,73.6540515142676,82.139323352461,89.0464002182915,93.6237756552196,97.2992542684133,100.192544081782,0.4,1.7,7.2,15.3,21.6,23.9,24.9,0,0.00100069613644274,0.00730943264879916,0.0228709827126117
"69","nwis_01668189 _TS.csv",2014-06-01 04:00:00,2015-03-11 04:45:00,900,70923,9.5202120460185,91.2072011462323,15.1731029523729,2.2101796539059,5.66166190023335,8.29101049128184,3.9,41.4837211796169,0,14.5,103.884652318753,30.2,6.9,7.2,7.7,8.9,11.2,13.1,13.7,84.021049970698,86.2853621385625,88.6226277222584,91.5145626730052,94.6212067501328,97.0807002375551,98.4879386221782,0.8,2.5,8.2,16.2,22.6,25.1,26.3,0,0,1.40988044213851e-05,0.0013252876156102
"70","nwis_01673000 _TS.csv",2012-06-01 04:00:00,2013-01-08 15:15:00,3600,159179,9.26877226043531,90.0430715788524,15.7658050128777,2.18552105971621,6.2432885812397,8.28719604192897,4.6,57.9692483464523,0,14.7,145.825174709145,33.3,6.5,6.7,7.3,8.8,11.2,12.4,13,80.22176151215,82.3258047657064,85.6910830465059,90.2935673776823,94.6921636130669,97.2111505290438,98.3920329055534,3.2,4.5,7.9,16.2,23.6,26.4,27.6,0,0,0,0.000263827381513238
"71","nwis_02035000 _TS.csv",2012-06-01 04:00:00,2013-01-08 15:15:00,3600,158706,9.72937651995313,96.9259371092799,16.5812245618014,2.11257833696073,7.3161292402895,8.90219839103318,5.4,65.540208661074,0,15.3,139.678102652942,35.3,6.9,7.3,7.9,9.3,11.6,12.7,13.4,86.1032426880891,88.8052559977654,92.7203390767848,96.5472588827284,99.7063089490561,105.291129501019,110.621042987906,3.2,4.5,8,16.9,24.9,28,29.2,0,0,0,0
"72","nwis_02042222 _TS.csv",2014-07-03 04:00:00,2015-03-11 04:45:00,900,80023,9.5683235246342,98.6485214507501,18.0768144934422,1.86270574966232,14.4852787563589,8.73128361916892,2.2,25.3381203001373,0,14.8,182.662396878475,33.3,6.6,7,8.2,9.6,10.9,12,12.6,79.3053831585334,84.7356979348394,89.923240952141,95.9196854328367,104.879843692752,117.308381035428,127.302695221691,4.2,6,10.5,18.3,26.6,29.1,30,0,6.24757906311304e-05,0.000337369269408104,0.00111206907323412
"73","nwis_02055514 _TS.csv",2016-07-19 14:45:00,2016-12-31 23:45:00,900,15406,9.48900428404518,97.59953000697,15.6020711595897,1.29804280116106,8.02407304050672,4.89629564601434,7,79.5921290022534,3.8,14.2,128.30445373762,28.2,7.9,8.1,8.4,9.2,10.3,11.3,12,88.8564604861285,89.5939878122023,91.4228352696822,95.3793917462012,101.710190038244,109.829929158278,113.739602148874,7.3,8.6,11.2,16.8,19.6,21,22,0,0,0,0
"74","nwis_02079500 _TS.csv",2008-06-01 04:00:00,2007-10-01 04:45:00,3600,304233,7.78631160337206,74.0380948236277,15.0255501555727,3.3852611950024,26.4018138996586,6.04988780301754,0.3,3.57482463167802,2.8,14.9,144.014632449792,27.7,2.1,2.8,4.9,8.3,10.8,12,12.4,23.6526325511212,31.7270004742475,53.8239756978985,83.6694091114681,94.7624455150219,100.65403416346,104.186350834429,5.2,6.6,9.7,15.5,20.5,22.8,23.8,0.0405896176030763,0.110357747358388,0.185170821487848,0.256542816295006
"75","nwis_02080627 _TS.csv",2008-06-01 04:00:00,2008-07-08 15:57:00,3600,315464,9.10529096671949,91.7667020308269,17.3788429657759,2.0423469680205,8.3489444495379,7.97506745996957,4.1,51.2487621050924,1.7,13.8,126.167852680005,31.9,6.1,6.4,7.3,9,10.9,11.9,12.3,76.6017225904978,79.9634124763903,86.5712142375774,93.0564198716982,97.3525982998719,101.369920117471,104.10496595976,5.3,6.7,10,17.3,25.3,27.7,28.6,0,0,0,0.00059904912836767
"76","nwis_02081022 _TS.csv",2008-06-01 04:00:00,2007-10-01 04:45:00,3600,308669,8.82175604541553,89.3179631046899,17.6534903389078,1.96714138615626,7.46576542340903,8.17521369087949,2.5,30.0808149956847,2.3,13.4,109.57928335533,32.1,6.2,6.5,7.1,8.6,10.6,11.6,12,76.7460670486954,80.8714822309693,85.8962897042095,90.1238938891186,94.0242650753391,97.2755307543559,99.3620201605709,5.3,6.8,10,17.6,25.7,28.3,29.3,0,0.000388720623248733,0.00235499910918191,0.0060672810612073
"77","nwis_02081094 _TS.csv",2008-06-01 04:00:00,2007-10-01 04:45:00,3600,320220,7.90628028826939,79.7149416939655,17.7602197040428,2.25801343079592,13.3241460326706,8.14423145266499,0,0,1.4,13.3,116.373394887687,32.2,4.6,5.4,6.3,7.4,9.9,11,11.6,53.159811979148,63.7077788853435,74.916883409359,82.380629197328,88.2491480461438,92.2981925903675,94.8104842337269,5.4,6.9,10.3,17.6,25.5,28.6,29.6,0.00520521083133493,0.00987022881694644,0.0233531924460432,0.0635179356514788
"78","nwis_02081141 _TS.csv",2008-06-01 04:00:00,2007-10-01 04:45:00,3600,314435,7.66069017492869,77.4319598180481,18.0405763675926,2.39432539505061,15.7144572376121,8.18916733597627,0,0,1.5,13,146.801448965009,33.4,3.9,4.9,5.9,7.4,9.7,11,11.5,46.171285355426,57.6848585067465,70.2370210320709,80.7359501464095,87.9473097854283,92.6518453490633,95.7537814835522,5.5,7.1,10.6,17.9,25.8,29,30,0.00743788775435573,0.0192163983324376,0.050535661475939,0.108267535003228
"79","nwis_02093032 _TS.csv",2008-06-05 04:00:00,2008-05-15 14:45:00,3600,146862,5.49363979248649,57.3572085996411,19.7258855251869,3.15303889172375,30.4413639487974,7.67406787388599,0,0,1.6,19.8,231.650293894953,34.3,0.6,1.4,3.2,5.2,7.7,9.8,10.9,6.67382297622705,16.3403324152067,36.1389343725251,57.3400251768483,77.6344073452345,93.6411408618861,107.295886854354,7.3,9.2,13.2,20.1,26.6,29.8,30.7,0.134400403044621,0.2259228496344,0.349498236679784,0.470248226467505
"80","nwis_02101726 _TS.csv",2009-06-01 04:00:00,2009-08-05 15:45:00,3600,259055,7.34221670712927,71.4322116314876,16.1153814654423,3.20108015522354,23.5762107916879,7.6418606494516,0.1,1.30305720602004,1.3,14.1,121.136739986416,31.8,2.5,3,4.4,7.4,10.2,11.6,12.1,30.4024414234139,36.0822386745549,50.5570843387261,78.0974786118242,92.774740866606,96.7073815610297,98.8443062458736,4.4,5.8,8.9,16.6,23.2,26,27.1,0.0139914391690822,0.0953656493764643,0.206629433356363,0.295723058277721
"81","nwis_02110400 _TS.csv",2008-06-01 04:00:00,2008-05-15 14:45:00,3600,312580,8.01862092791156,82.7403069097004,18.8163100842676,2.92412802647883,24.7325086850377,7.30026602286678,0,0,0.6,19.2,250.119359519325,34.4,3.2,4.3,6,8,10,11.7,12.9,40.1506969200397,53.0156378682152,70.3906827631345,82.5222965273389,95.4526746650188,112.663239693434,123.82585027264,7.2,8.8,12.6,19.2,25.2,28.3,29.5,0.0180668935691071,0.0415205875578985,0.0808531872968754,0.137433784579164
"82","nwis_02110500 _TS.csv",2008-06-01 04:00:00,2008-05-15 14:45:00,3600,312832,6.28764319320855,64.4024124824395,18.6636845336693,2.23616576833062,15.9965458522923,7.40171320938637,0.3,3.08530771020674,1.6,14.2,143.989866320077,34.7,3.3,3.8,4.6,5.8,8,9.5,10.3,40.0789814317832,45.5412132744038,53.6767742517874,64.4044013767622,75.3927244558157,83.4306594718509,87.7458531040747,7,8.7,12.3,18.8,25.2,28.3,29.6,0.0105892656234019,0.0303710238314411,0.120630689373018,0.327755830009205
"83","nwis_02110550 _TS.csv",2013-06-22 05:00:00,2013-08-07 14:45:00,3600,123267,5.4920270281232,56.4094020973504,19.2050131840493,2.19867420249612,15.1525111446376,7.30325472595418,0.8,9.81366150926045,2.8,12.1,91.7226408666726,32.1,2.5,3.2,4,4.8,7.1,8.8,9.5,27.4050680871953,39.0573142350736,47.8423788515243,56.557401358349,66.2422080527083,75.8160154084167,80.2363639181173,7.6,8.8,12.7,20,25.5,28.6,29.6,0.0395363362778738,0.0655504992740045,0.232294226916182,0.518190446061373
"84","nwis_02110701 _TS.csv",2008-06-01 04:00:00,2008-05-15 14:45:00,3600,297352,5.68202819212611,56.7949400868693,18.3489228792293,3.07210482272819,25.2426011894487,7.30454101299054,0,0,0.7,14.9,148.520349357266,33.8,1.2,1.8,3.3,5.4,7.9,10,11.1,13.6988689765136,21.3633278224555,37.9043080003472,58.597237054139,76.829345916114,88.1787410751357,93.6002889935018,6.6,8.3,12.1,18.9,24.9,27.6,28.8,0.110471841499993,0.210149703417757,0.331758510767079,0.449718885765397
"85","nwis_02110704 _TS.csv",2008-06-01 04:00:00,2008-07-08 16:16:00,3600,308704,5.74854343460517,59.0120971057299,19.248340729839,2.244736174486,15.1507970341673,7.52749111281265,0.8,9.47943115338955,2.4,11.8,111.764968306062,33.1,3,3.4,4,5.1,7.4,9.1,9.9,36.4944206236124,41.3223099984252,48.4859411382798,57.5606246132005,69.7939419089306,79.6146333035069,84.1258771190916,7.6,9,12.8,19.4,25.8,29.4,30.4,0.0142547127032454,0.0478363671697869,0.234141996501911,0.470272721383689
"86","nwis_02110777 _TS.csv",2008-06-01 04:00:00,2009-08-05 15:45:00,3600,277843,6.91461207098207,74.58696544688,20.6007473809267,1.76886436498286,11.7160396130169,7.59771331489034,0.7,8.85179376547461,3.2,11.6,123.791583256841,33.2,4.5,5,5.7,6.5,8.3,9.4,9.9,53.1385643077005,61.2660338608444,69.667937498637,76.2308577941746,81.974693445834,86.7175590903573,89.773445366322,8.3,10,13.8,21.1,27.8,30.1,30.8,0.00457403202182292,0.0138408553547844,0.0259794942293782,0.0939493941476862
"87","nwis_02110802 _TS.csv",2008-06-01 04:00:00,2008-05-15 14:45:00,3600,319795,5.89262766898768,61.1633863235869,19.4703634144051,2.23121372538982,16.1327239336699,7.35670913216342,0,0,2.4,12.2,97.0082257673133,32.4,2.7,3.4,4.3,5.3,7.7,9.1,9.8,32.0588058638917,40.3363920339872,52.3267775893469,62.0685542969308,73.0384587407614,81.6167109697917,84.9123313892495,7.8,9.4,13.1,19.8,26.1,29.2,30,0.0207015580103242,0.0635585668681272,0.169348812341518,0.419837351601314
"88","nwis_02110815 _TS.csv",2008-06-01 04:00:00,2008-07-08 16:17:00,3600,313484,6.66586820617505,69.4261502798299,19.5227245899652,2.13905052829005,13.4013787506332,7.56201574879804,1.6,19.8823724709364,2.3,12.5,116.490972349736,32.2,3.8,4.2,4.9,6.2,8.4,9.7,10.3,46.3947729520271,51.0487275433879,60.5531149721496,70.427402023066,80.0545727523573,85.8818851337993,88.7092147962535,7.6,9.1,12.8,19.9,26.5,29.4,30.1,0.000653865782087267,0.0108477928042868,0.0659001020668538,0.256104873692268
"89","nwis_02123784 _TS.csv",2011-06-01 04:00:00,2014-06-25 14:50:00,3600,224984,7.11023850584931,81.9044386848735,22.5977618641205,2.07277525646201,21.7964109900211,4.5394677189115,1.8,22.7532001602183,8.8,16.8,198.496062986421,34.2,4,4.8,5.5,6.8,8.6,9.7,10.8,49.5651450111218,57.3626688446561,67.2699698051973,79.6854800531208,92.5987046292146,112.908264094926,123.362447473427,14.4,15.8,19.2,23.6,26.2,27.4,28.6,0.000142232336521708,0.00810724318173737,0.044069800519148,0.122359812253316
"90","nwis_02128800 _TS.csv",2011-07-14 04:00:00,2011-09-13 20:25:00,3600,208669,7.25093281704518,84.639603172422,23.296972659526,1.31315534393542,11.6015423331923,5.06613093170413,3.3,40.0341661230392,10.1,12.9,162.303193665497,32,5.4,5.6,6.2,7.1,8.3,9.1,9.6,66.7212307800333,69.9355288274605,76.6717099798772,84.3677883212421,91.6624449168744,98.8876952270043,103.691794780066,13.6,15.4,19.9,24.6,27.5,28.7,29.4,0,0,0.0002827444421548,0.00663251369393633
"91","nwis_02135000 _TS.csv",2013-07-04 05:00:00,2013-08-07 14:45:00,3600,112862,7.27447862218048,74.5290438510385,18.4562889849731,2.12923290422167,12.4698932048799,7.74135178583523,2.8,30.3862380594156,1.2,13.5,104.560592958129,33.8,4.5,4.9,5.6,6.8,8.9,10.4,11.1,54.5663204943719,58.8598945231308,65.0139518915482,75.0131192198517,84.945969812849,90.2707758315628,92.7629205546692,6.3,8,11.7,19.1,25.2,28.7,29.8,0,0.000115172670411255,0.0266669029182983,0.112789482077361
"92","nwis_02148315 _TS.csv",2008-06-01 04:00:00,2007-12-05 11:00:00,3600,58290,8.17867814810368,85.5867313771681,18.9930568899259,1.79418066975774,7.14604056923595,7.77800446405434,3.9,49.1695475328272,3.4,12.9,114.619495792019,32.9,5.8,6,6.6,8,9.7,10.6,11.1,73.1762933443721,76.9196611468674,81.4410530782153,86.2109658267506,90.2485262433852,93.8966693005713,96.0712715507098,7.3,9,11.9,18.7,26.6,29.4,30.2,0,0,8.57677067430571e-05,0.00758186527608625
"93","nwis_02156500 _TS.csv",2008-06-01 04:00:00,2008-07-08 15:37:00,3600,79500,9.30820032952244,96.5355493195439,18.1520986629435,2.00116430297578,7.76316179580462,8.40034497325975,4.5,61.3564832591057,1.2,15.6,151.397189197524,33.8,6.6,6.8,7.6,9,11,12.1,12.6,84.6839080089349,86.8612583993146,91.5395920048345,96.3458815666002,100.519041885678,106.195057480713,110.060548832798,5.6,7,10.5,18.4,26,29.3,30.4,0,0,0,1.25771925190859e-05
"94","nwis_02160105 _TS.csv",2008-06-01 04:00:00,2007-12-05 11:00:00,3600,78983,9.20688170954021,94.0032036829088,17.2054704040366,1.84550830777385,6.95530244455908,7.94784163702936,0.2,2.18343603715652,0,16.8,169.423190950416,34.2,6.8,7.1,7.6,8.9,10.7,11.8,12.4,85.3370452066503,87.3891030113133,90.2528282132977,93.4983135171072,96.7488252722577,100.325686962488,103.437672163178,5.2,6.6,10.2,17.5,24.4,27.5,28.9,7.59570589426777e-05,0.000113935588414017,0.000151914117885355,0.000265849706299372
"95","nwis_02160700 _TS.csv",2008-06-01 04:00:00,2008-07-08 15:48:00,3600,79466,9.03891538219566,92.343309576077,17.1918861774293,1.77881874310417,5.05054594345649,7.72997640535066,6,71.6844991403672,0,14.6,153.67582049795,32.9,6.8,7,7.5,8.7,10.5,11.6,12.1,85.223433718775,86.7445183933454,89.0604593836374,91.9641824511499,95.1348194029705,98.3557553627008,100.309431611561,5.4,6.8,10.3,17.5,24.3,27.1,28.3,0,0,0,0
"96","nwis_02160991 _TS.csv",2008-06-01 04:00:00,2007-12-05 11:00:00,3600,79984,8.26793719450452,87.4178198985294,19.2235974443291,1.97404559269942,9.45239578923312,7.55271172372853,2.9,39.1123093830986,2.8,14.2,124.099612340658,32.4,5.3,5.7,6.6,8.2,9.8,10.9,11.5,69.1274018618202,73.9725801895932,81.9535579410216,89.034366649018,93.8735336363699,97.8532339463757,100.435334552128,7.5,9,12.4,19.4,26.4,29.1,30,0,1.25010938457115e-05,0.000950083132274074,0.0217394021976923
"97","nwis_02162035 _TS.csv",2011-07-02 05:00:00,2014-06-25 14:50:00,3600,287001,9.31045019998049,98.3493370490283,18.9781996088834,1.69756546107051,6.82327818774041,7.91820351145797,4.4,59.8572955344783,3.1,13.9,154.109485905816,33.9,6.9,7.2,7.8,9.3,10.8,11.6,12,87.3667090868044,89.8430842475165,94.4163294313503,98.4323647334246,102.189316775304,106.314602573048,109.392887407131,7.5,8.7,11.8,18.5,26.5,29.8,30.9,0,0,0,0.000376269910949454
"98","nwis_02167600 _TS.csv",2008-06-01 04:00:00,2007-12-05 11:00:00,3600,80008,8.90268317982429,96.9641824690649,19.8876320797236,1.87094697559793,16.8202676197392,8.06943395030465,0.3,3.98013315664755,3.6,14.6,158.730937696495,34,5.6,6.4,7.7,9,10.3,11.2,11.7,69.7445028852535,77.1017830888886,86.6836913676047,96.2776225415869,107.968906886556,119.13944615691,124.904497457677,7.3,9,12.4,20.3,27.9,30.2,31,0.000474899083944662,0.00243698214129497,0.00871064898709024,0.0255945611557544
"99","nwis_02167716 _TS.csv",2008-06-01 04:00:00,2014-01-07 15:00:00,3600,77132,8.08300255376518,89.189767572459,20.1543401314681,1.85737028714492,20.3583351175813,7.98302968557711,0.8,8.05096243525528,4.4,14.2,175.748423443779,34.1,4.9,5.6,6.9,8.2,9.4,10.4,11,53.9360427992919,62.9807041574566,75.7091641104636,89.6480983841815,102.937567050487,115.047097317005,121.904473150985,7.8,9.5,12.7,20.6,28.1,30.3,31,0.000751869952424781,0.00430380731387978,0.0141818228957364,0.0526438599447764
