COMID,CatAreaSqKm,WsAreaSqKm,CatPctFull,WsPctFull,HUDen2010Cat,PopDen2010Cat,HUDen2010Ws,PopDen2010Ws
14254265,5.4054,5.4054,100.0,100.0,0.8909968634965034,1.9000776486679987,0.8909968634965034,1.9000776486679987
14254161,3.3786,3.3786,100.0,100.0,1.548174241249334,4.132428279275439,1.548174241249334,4.132428279275439
14251947,0.5229,6.912,100.0,100.0,0.5849284193304647,0.9733484698864028,0.5849284193294271,0.9733484698867187
14252305,2.2185,9.4086,100.0,100.0,0.41698136224340776,0.829626696454361,0.4169813622431605,0.8296266964549456
14254043,4.4469,11.3868,100.0,100.0,0.8909968634952438,1.9000776486601902,0.8909968634919381,1.9000776486563389
14254055,0.0423,35.9829,100.0,100.0,0.8909968634957446,1.9000776486595745,0.8869426469748131,1.8923605682098998
14254357,0.0027,126.9036,100.0,100.0,0.8909968634966668,1.9000776486600002,0.7492028329905535,1.616562957128876
14254757,2.412,39.6684,100.0,100.0,0.5593012986492537,1.1346590939104477,0.5593012986477902,1.1346590939082495
14252121,7.8732,252.4041,100.0,100.0,0.5031179529892547,1.0398372731058527,0.5708365090158996,0.9664105509878801
14251903,1.4076,15.8688,100.0,100.0,0.4169813622429668,0.8296266964578005,0.4169813622430808,0.8296266964553085
14253959,11.2554,51.3396,100.0,100.0,0.538623753285623,1.2293459239485045,0.667687292879181,1.4387659801819648
14251885,11.5839,59.6295,100.0,100.0,0.41698136224302695,0.8296266964571518,0.41698136224284965,0.8296266964561164
14254291,0.6345,25.299,100.0,100.0,0.5386237532865248,1.2293459239503546,0.539551380825329,1.2311116353539666
14252303,9.4599,9.4599,100.0,100.0,0.5518466320007611,1.0002346196175433,0.5518466320007611,1.0002346196175433
14251925,1.2672,1.2672,100.0,100.0,0.5849284193302556,0.9733484698863635,0.5849284193302556,0.9733484698863635
14251839,1.1574,11.4183,100.0,100.0,0.4169813622433904,0.8296266964541212,0.4169813622424529,0.8296266964530622
14251895,2.4903,2.4903,100.0,100.0,0.4169813622443079,0.8296266964546439,0.4169813622443079,0.8296266964546439
14254453,0.0954,44.4942,100.0,100.0,1.0064111003962264,2.3325562177735852,0.5374770562441846,1.1940189101399732
14254741,73.3599,73.3599,100.0,100.0,0.5386237532860596,1.2293459239489148,0.5386237532860596,1.2293459239489148
14252243,5.5071,5.5071,100.0,100.0,0.4169813622421964,0.8296266964553031,0.4169813622421964,0.8296266964553031
14253873,3.114,3.114,100.0,100.0,0.5066032245260116,1.047876189552023,0.5066032245260116,1.047876189552023
14254375,1.9269,1.9269,100.0,100.0,0.5593012986501634,1.1346590939093881,0.5593012986501634,1.1346590939093881
14254287,0.3906,0.3906,100.0,100.0,0.5593012986474655,1.1346590939101382,0.5593012986474655,1.1346590939101382
14254561,1.8432,1.8432,100.0,100.0,0.5354288101074218,1.1890459194384766,0.5354288101074218,1.1890459194384766
14254543,3.6099,3.6099,100.0,100.0,0.5354526171278984,1.188991681767639,0.5354526171278984,1.188991681767639
14251953,3.492,3.492,100.0,100.0,0.584928419329897,0.973348469886598,0.584928419329897,0.973348469886598
14254485,0.6534,0.6534,100.0,100.0,0.559301298647383,1.1346590939104684,0.559301298647383,1.1346590939104684
14254245,3.3075,3.3075,100.0,100.0,0.5386237532870748,1.2293459239510205,0.5386237532870748,1.2293459239510205
14251889,2.5938,2.5938,100.0,100.0,0.41698136224149895,0.8296266964538516,0.41698136224149895,0.8296266964538516
14251849,2.7306,35.0613,100.0,100.0,0.4169813622445616,0.8296266964535266,0.4169813622429858,0.8296266964550659
14251865,3.1716,22.1256,100.0,100.0,0.41698136224177074,0.8296266964557322,0.4169813622437358,0.8296266964570453
